id_setor_censitario,sigla_uf,v002,v003,v004
351380105000011,SP2,907828,907028,800
354780905000327,SP2,965577,965577,0
355220505000147,SP2,863721,863721,0
354390705000055,SP2,1774091,1774091,0
351620005000060,SP2,1070145,1070145,0
354140605000057,SP2,904054,904054,0
352710805000023,SP2,688657,688657,0
350160805000243,SP2,1051303,1051303,0
350450305000037,SP2,1112881,1112881,0
354980505000078,SP2,920862,919760,1102
351880005000116,SP2,817032,817032,0
352440205000219,SP2,1098808,1098808,0
350320805000076,SP2,1321336,1321336,0
350330705000005,SP2,1028214,1028214,0
353860005000013,SP2,757184,757184,0
354980505000401,SP2,1068578,1068578,0
355220505000274,SP2,1000059,1000059,0
355280905000244,SP2,1060096,1060096,0
353440105000012,SP2,951605,951605,0
351300905000122,SP2,2497945,2497945,0
354780905000082,SP2,900464,900464,0
351620005000009,SP2,1023923,1023923,0
354780905000130,SP2,885666,885666,0
354880705000031,SP2,929960,929960,0
351840405000156,SP2,1217803,1217803,0
354390705000162,SP2,1306668,1306668,0
354580305000028,SP2,937356,937356,0
353440105000150,SP2,1039598,1039598,0
350600305000098,SP2,815742,814242,1500
354990405000141,SP2,764312,764312,0
352410505000028,SP2,1043461,1041961,1500
350330705000032,SP2,1393049,1393049,0
353440105000226,SP2,860743,860743,0
352930205000039,SP2,1284687,1284687,0
355410205000218,SP2,1142602,1142602,0
355100905000010,SP2,923991,922461,1530
354880705000067,SP2,990559,990559,0
354140605000061,SP2,781473,781473,0
351110205000097,SP2,1259602,1259602,0
352710805000051,SP2,936160,936160,0
350070905000002,SP2,1204654,1204654,0
354870805000354,SP2,1000215,1000215,0
351860205000021,SP2,1167944,1167944,0
355060505000019,SP2,1013985,1013985,0
352940105000081,SP2,1094891,1094891,0
354060605000012,SP2,1359408,1359408,0
355160305000002,SP2,1071982,1071982,0
351350405000083,SP2,1144625,1144625,0
354980505000143,SP2,866618,866618,0
353060705000033,SP2,1071966,1064356,7610
351350405000084,SP2,1062759,1062759,0
355410205000050,SP2,1361627,1361627,0
350950210000051,SP2,1242047,1242047,0
352900505000103,SP2,1378875,1378875,0
350600305000247,SP2,1227394,1227394,0
352240605000026,SP2,1327552,1327552,0
355280905000097,SP2,1408462,1408462,0
350950205000873,SP2,1749810,1749810,0
350950205000826,SP2,2383067,2383067,0
351620005000100,SP2,2025770,2025770,0
354880705000163,SP2,1796982,1796982,0
351380105000013,SP2,1661194,1661194,0
355240305000024,SP2,1689180,1689180,0
352590405000511,SP2,1780246,1780246,0
350950205000994,SP2,147815,147815,0
351780205000020,SP2,77030,77030,0
351630905000169,SP2,79924,79924,0
351880010000466,SP2,82937,82427,510
353620805000022,SP2,57534,57534,0
353980605000047,SP2,89875,89875,0
354120820000002,SP2,83606,81906,1700
352690205000509,SP2,30520,30520,0
351380105000349,SP2,89742,89742,0
353300710000002,SP2,107706,107706,0
350540105000009,SP2,41688,41688,0
352220805000119,SP2,114715,114715,0
353440105000219,SP2,58201,58201,0
351380105000264,SP2,115513,115513,0
352610005000016,SP2,91254,91254,0
353470805000019,SP2,196578,196578,0
350280405000115,SP2,42190,42190,0
354780905000351,SP2,80779,80779,0
352990610000004,SP2,57593,57593,0
353190205000041,SP2,222857,221073,1784
354640505000059,SP2,74727,74727,0
355660205000015,SP2,68995,68995,0
351600210000001,SP2,94762,94762,0
352880905000017,SP2,67170,67170,0
354020005000035,SP2,280687,280687,0
354910205000146,SP2,64350,64350,0
355140505000014,SP2,87101,87101,0
351870105000185,SP2,166006,166006,0
351060905000291,SP2,191375,191375,0
350210105000080,SP2,125766,125766,0
354780905000380,SP2,168290,168290,0
351630905000186,SP2,57921,57921,0
355370805000052,SP2,146492,146492,0
352990605000017,SP2,47568,47568,0
353370005000006,SP2,56104,56104,0
352940105000411,SP2,59651,59651,0
355720405000013,SP2,133124,133124,0
353920205000036,SP2,103032,103032,0
351360305000042,SP2,32089,32089,0
351840405000067,SP2,213585,213585,0
351390005000009,SP2,70820,70820,0
352720705000100,SP2,61219,61219,0
354330308000013,SP2,140105,140105,0
355400305000236,SP2,46191,46191,0
351880010000037,SP2,26684,26684,0
351570710000036,SP2,32045,32045,0
354910205000150,SP2,121814,121814,0
355400305000162,SP2,103211,103211,0
350870205000027,SP2,83690,83690,0
352310705000384,SP2,58211,58211,0
355715405000006,SP2,101281,101281,0
350950205000392,SP2,159278,156276,3002
351630905000190,SP2,122354,122354,0
353480705000016,SP2,75222,75222,0
354100005000452,SP2,86530,86530,0
350950205000782,SP2,156702,156702,0
352310705000070,SP2,67315,67315,0
355400305000248,SP2,49801,49801,0
350680505000021,SP2,183711,183711,0
351350405000068,SP2,107732,107732,0
351840405000096,SP2,181656,181656,0
350700105000109,SP2,113798,113798,0
354940905000060,SP2,101960,101960,0
353180305000055,SP2,104142,104142,0
355060505000056,SP2,150755,150755,0
350520305000026,SP2,264320,264320,0
352042605000011,SP2,89635,89635,0
350950205000536,SP2,106878,106878,0
351880005000802,SP2,136874,136874,0
350260605000012,SP2,87999,87999,0
353870935000026,SP2,164365,164365,0
355070410000047,SP2,82398,82398,0
355330205000016,SP2,222168,222168,0
353870905000272,SP2,122596,122596,0
350490905000022,SP2,72822,72822,0
351060905000017,SP2,61784,61784,0
350740705000028,SP2,80189,80189,0
350970005000093,SP2,104582,102982,1600
352330510000014,SP2,43319,43319,0
354490505000013,SP2,64398,64398,0
350610205000103,SP2,129032,129032,0
354970605000062,SP2,95711,95711,0
354150505000054,SP2,58533,58533,0
350820705000005,SP2,182997,182997,0
351080705000028,SP2,89899,89899,0
354300605000023,SP2,40177,40177,0
350610205000090,SP2,228600,228600,0
352940105000491,SP2,251752,251752,0
351670510000002,SP2,47464,47464,0
355100905000213,SP2,231469,231469,0
352610005000026,SP2,68098,68098,0
352690205000431,SP2,224834,224834,0
354140610000002,SP2,54328,54328,0
354780905000978,SP2,101327,101327,0
355410205000320,SP2,115986,115986,0
351880005001113,SP2,123857,123857,0
354340205000901,SP2,83102,83102,0
354780905000445,SP2,253752,253752,0
351880010000381,SP2,172000,172000,0
350760505000289,SP2,112564,112564,0
351380105000288,SP2,94522,94522,0
350950205000463,SP2,84438,84438,0
353440105000583,SP2,113980,113980,0
351510305000056,SP2,73723,73723,0
352215805000003,SP2,36991,36991,0
352590405000580,SP2,178091,178091,0
350410705000329,SP2,74690,74690,0
350950205000849,SP2,157471,157471,0
351280305000055,SP2,46472,46472,0
353150605000021,SP2,177923,177923,0
353220705000005,SP2,103479,103479,0
352920305000041,SP2,97429,97429,0
350570805000131,SP2,160096,160096,0
353390805000035,SP2,370272,370272,0
354380805000010,SP2,109919,109919,0
351330605000004,SP2,205120,205120,0
351535005000023,SP2,32438,32258,180
352350310000002,SP2,124539,124539,0
354990405000813,SP2,106222,106222,0
355360905000024,SP2,280934,280934,0
354440005000007,SP2,352532,352532,0
354580305000243,SP2,224088,224088,0
350290305000033,SP2,165575,165575,0
353120910000004,SP2,118623,118623,0
350760505000281,SP2,254776,254776,0
350880120000003,SP2,69486,69486,0
355250215000022,SP2,67367,67367,0
352310705000094,SP2,194770,194770,0
355385605000001,SP2,131798,131798,0
351380105000284,SP2,172932,172932,0
351380105000053,SP2,130583,130583,0
352210905000149,SP2,117846,117846,0
350320805000178,SP2,161161,161161,0
353870935000083,SP2,106141,106141,0
351960005000039,SP2,335116,335116,0
354860905000012,SP2,106215,104215,2000
355340110000002,SP2,183029,183029,0
353060705000136,SP2,124432,124432,0
353300705000021,SP2,234387,234387,0
352090505000020,SP2,73644,73644,0
354990410000098,SP2,242827,242827,0
355495305000001,SP2,240640,237830,2810
350115205000018,SP2,158859,158859,0
352340405000122,SP2,238304,238304,0
352660505000007,SP2,51548,51548,0
350920505000011,SP2,35757,35757,0
351380105000267,SP2,51718,51718,0
351350405000203,SP2,135715,135715,0
350310905000021,SP2,117637,117637,0
350950205001484,SP2,178760,178760,0
355495305000010,SP2,209162,209162,0
350600305000136,SP2,301574,301574,0
351970905000119,SP2,70965,70965,0
354390705000272,SP2,114149,113639,510
355000110000002,SP2,41822,41822,0
355280905000259,SP2,209729,209729,0
350410705000257,SP2,71118,71118,0
355650305000148,SP2,359353,357653,1700
351110205000060,SP2,216389,216389,0
350550015000003,SP2,117975,117975,0
353580405000044,SP2,67421,67421,0
353980605000106,SP2,169642,169642,0
351500405000301,SP2,98354,98354,0
352220805000105,SP2,82115,82115,0
352265305000007,SP2,53017,53017,0
354990405000491,SP2,246076,246076,0
355210605000029,SP2,150873,150873,0
353700805000025,SP2,212505,212505,0
355360905000025,SP2,335420,335420,0
352230708000002,SP2,110366,110366,0
352480805000083,SP2,118284,118284,0
352690205000373,SP2,304036,300226,3810
350910605000005,SP2,108418,108418,0
351740605000036,SP2,90490,90490,0
353870905000566,SP2,214324,214324,0
353930105000090,SP2,93429,93429,0
352680305000040,SP2,488801,488801,0
351160705000014,SP2,110721,110721,0
351060930000003,SP2,277765,277765,0
354080405000019,SP2,216409,216409,0
355465605000002,SP2,133154,133154,0
353060725000003,SP2,147279,147279,0
354580305000102,SP2,387449,387449,0
354130705000057,SP2,61928,61928,0
354950805000009,SP2,174041,174041,0
354980505000358,SP2,350112,350112,0
352100210000011,SP2,174890,174890,0
351080705000032,SP2,141307,141307,0
354290905000015,SP2,147157,147157,0
350960105000033,SP2,234529,233929,600
351870110000140,SP2,197321,197321,0
351300905000053,SP2,164805,164805,0
354910205000106,SP2,125265,125265,0
353550705000036,SP2,270853,270853,0
354780905000366,SP2,164470,164470,0
355130605000005,SP2,428412,428412,0
354190105000014,SP2,171167,171167,0
351870110000184,SP2,284607,284607,0
354980505000309,SP2,395672,395672,0
355410205000390,SP2,172112,172112,0
350950205000987,SP2,353282,351782,1500
352770205000008,SP2,171217,171217,0
353420305000007,SP2,218081,218081,0
354140625000002,SP2,232912,232912,0
352690205000296,SP2,384931,384931,0
353550705000035,SP2,220941,219225,1716
354580305000169,SP2,489050,489050,0
355370815000004,SP2,186239,186239,0
352560705000009,SP2,129275,129275,0
351495705000003,SP2,286335,285680,655
353870935000031,SP2,263061,263061,0
354120810000001,SP2,114639,114639,0
354980520000011,SP2,232417,232417,0
355410205000310,SP2,178314,178314,0
355410210000047,SP2,277296,277296,0
352230705000134,SP2,193861,193861,0
353490605000018,SP2,99263,99263,0
351670505000064,SP2,104031,104031,0
350950205001535,SP2,134062,134062,0
350950205000866,SP2,221209,221209,0
351960005000024,SP2,317111,317111,0
353440105000522,SP2,244426,244426,0
351380105000362,SP2,168578,168578,0
351500405000122,SP2,160396,160396,0
352440210000008,SP2,84713,84713,0
352690205000387,SP2,244383,244383,0
354630605000038,SP2,85618,85618,0
351830505000036,SP2,169996,169996,0
352670405000096,SP2,92748,92748,0
355450805000039,SP2,160580,160580,0
353300705000011,SP2,333065,333065,0
355700605000010,SP2,329427,329427,0
350970005000024,SP2,309060,308260,800
355100905000188,SP2,192346,192346,0
352390905000090,SP2,182416,181776,640
354340205000899,SP2,270678,270678,0
355250205000188,SP2,219517,219517,0
351540005000016,SP2,278437,278437,0
352530010000010,SP2,471542,471542,0
354580305000190,SP2,323164,323164,0
352330510000029,SP2,99322,99322,0
351640805000083,SP2,248910,248910,0
352200005000006,SP2,224503,224503,0
355495305000004,SP2,319544,319544,0
350370305000003,SP2,423436,423436,0
353510105000011,SP2,326000,326000,0
355635405000006,SP2,200778,200778,0
350410705000052,SP2,152565,152565,0
354340205000507,SP2,367607,367607,0
350650805000138,SP2,275203,275203,0
350850405000082,SP2,179036,179036,0
350700105000082,SP2,172163,172163,0
351110205000175,SP2,164222,164222,0
351110205000069,SP2,260795,260595,200
350960108000012,SP2,232732,232732,0
353890705000028,SP2,118058,118058,0
352900515000002,SP2,143300,143300,0
354240410000003,SP2,224198,224198,0
350055005000016,SP2,158012,158012,0
355110815000003,SP2,92484,92484,0
350550005000128,SP2,316810,313810,3000
350950205001115,SP2,267635,267635,0
350860305000023,SP2,230161,230161,0
353070605000079,SP2,366531,366531,0
352570605000036,SP2,190912,190912,0
354870805000588,SP2,429738,429738,0
354990415000007,SP2,104706,104706,0
350550005000119,SP2,348255,348255,0
352480805000029,SP2,283055,283055,0
353110005000080,SP2,295277,295277,0
354520905000054,SP2,370215,370215,0
350650805000146,SP2,382696,382696,0
352690205000297,SP2,333163,333163,0
355160305000016,SP2,211331,211331,0
355495305000014,SP2,144565,144565,0
352000405000002,SP2,296695,296695,0
351940205000014,SP2,146091,146091,0
354140605000149,SP2,453481,453481,0
351870110000005,SP2,234808,234808,0
350190505000038,SP2,604685,604685,0
350280405000147,SP2,329609,329609,0
352900505000204,SP2,349129,349129,0
353440105000674,SP2,242077,242077,0
350390105000070,SP2,138179,138179,0
352680305000072,SP2,149428,149428,0
351880005000429,SP2,182603,182603,0
354900305000003,SP2,215559,215559,0
351100305000019,SP2,97203,93993,3210
355620605000099,SP2,398132,398132,0
354140605000140,SP2,319148,319148,0
351510305000031,SP2,143788,143788,0
354580305000207,SP2,456069,456069,0
352050905000064,SP2,390111,390111,0
354230505000009,SP2,70275,70275,0
354930005000009,SP2,273288,273288,0
350330705000091,SP2,489439,489439,0
351330605000003,SP2,313960,313960,0
351880005001067,SP2,302865,302865,0
354340205000727,SP2,359233,359233,0
351590505000005,SP2,158186,158186,0
352220805000002,SP2,176153,176153,0
355100905000202,SP2,357795,357795,0
351620005000097,SP2,506402,506402,0
354950805000002,SP2,403737,403737,0
355450805000019,SP2,335412,335412,0
353590305000001,SP2,446010,446010,0
354580305000200,SP2,319589,319589,0
355280905000214,SP2,407615,407615,0
355240305000034,SP2,306429,306429,0
352520105000041,SP2,209903,209903,0
351380105000277,SP2,212690,211840,850
350950205000840,SP2,280448,280448,0
354990405000301,SP2,502930,502930,0
353440105000651,SP2,193960,193960,0
354400405000030,SP2,447117,447117,0
352440205000072,SP2,368182,368182,0
351880005000749,SP2,309896,309896,0
353080505000103,SP2,320104,320104,0
350530205000009,SP2,344170,344170,0
352850205000083,SP2,116590,116590,0
354990410000077,SP2,348767,348767,0
353930105000081,SP2,258607,258607,0
352000405000007,SP2,354492,354492,0
354990410000038,SP2,424057,424057,0
350120205000005,SP2,212527,212527,0
354140605000285,SP2,200179,200179,0
351060905000245,SP2,349098,349098,0
352550805000024,SP2,263807,263807,0
350800905000016,SP2,270843,270843,0
352215805000002,SP2,212264,212264,0
351340505000032,SP2,271834,271834,0
351060905000069,SP2,216530,216530,0
351870110000064,SP2,264658,263958,700
354890605000140,SP2,511062,511062,0
352690205000161,SP2,247447,247447,0
351020305000081,SP2,140682,140682,0
355100905000226,SP2,289094,289094,0
352930205000062,SP2,354637,354637,0
352940105000206,SP2,322643,322643,0
354140605000086,SP2,323444,323444,0
351870110000041,SP2,358731,358731,0
351380105000379,SP2,409065,409065,0
350950205001130,SP2,234080,234080,0
350300005000004,SP2,380716,380716,0
354340205000765,SP2,370629,370629,0
352710805000068,SP2,579413,579413,0
353470805000025,SP2,278507,277472,1035
352310705000319,SP2,254374,252374,2000
353470805000014,SP2,201835,201835,0
354340205000725,SP2,360261,360261,0
355620605000077,SP2,338420,338420,0
351620005000067,SP2,492995,492995,0
350920510000027,SP2,284719,284719,0
354680105000038,SP2,201581,201581,0
355150405000023,SP2,227697,227697,0
350970005000017,SP2,189564,189564,0
351830505000033,SP2,164814,164814,0
351880005000870,SP2,312065,312065,0
355240305000032,SP2,268924,268924,0
353440105000367,SP2,329815,329815,0
353110005000048,SP2,162311,162311,0
351370205000030,SP2,393988,393988,0
350450305000164,SP2,211512,211512,0
351492405000005,SP2,412650,412650,0
353010205000013,SP2,280670,280670,0
350950205000991,SP2,313717,313717,0
351150805000034,SP2,348430,348430,0
351140905000027,SP2,133749,133749,0
351430405000008,SP2,319283,319283,0
352680305000026,SP2,276638,276638,0
351380105000374,SP2,341282,341282,0
355400305000044,SP2,256924,256924,0
353930105000063,SP2,412867,412867,0
350750605000160,SP2,337043,337043,0
350440405000002,SP2,406696,406696,0
351907105000003,SP2,297890,297890,0
350220005000026,SP2,325874,325874,0
354340205000895,SP2,257299,257299,0
351670505000042,SP2,373032,373032,0
352160605000004,SP2,273001,273001,0
352750405000001,SP2,358394,358394,0
354580305000221,SP2,449976,449976,0
355100905000333,SP2,513466,513466,0
353440105000438,SP2,375791,374991,800
350950205000980,SP2,437648,437648,0
355220505000573,SP2,186377,186377,0
354300605000001,SP2,312019,312019,0
354980505000288,SP2,426162,426162,0
352690205000144,SP2,352880,352880,0
352510205000022,SP2,486807,486807,0
351880005000573,SP2,280259,280259,0
354620705000003,SP2,318494,316244,2250
352340405000149,SP2,684325,684325,0
352390905000198,SP2,535750,535750,0
354980505000127,SP2,326960,326960,0
351870110000019,SP2,315782,315782,0
350110305000003,SP2,235125,235125,0
353510105000012,SP2,442700,442700,0
354670205000026,SP2,367336,367336,0
355700605000024,SP2,319791,319791,0
351860205000017,SP2,285133,285133,0
355540605000079,SP2,286815,286815,0
352410505000049,SP2,361357,361357,0
353180305000041,SP2,283517,283517,0
352220805000061,SP2,209500,209500,0
352390905000085,SP2,513152,513152,0
350950205001418,SP2,279785,279785,0
351880005000051,SP2,260562,260562,0
353870905000255,SP2,241810,241810,0
352930205000071,SP2,258857,258857,0
351880010000236,SP2,250863,250863,0
352400605000022,SP2,317217,317217,0
352900505000085,SP2,340768,340768,0
354910205000043,SP2,318866,318866,0
351870105000290,SP2,252719,252719,0
354750205000029,SP2,350480,350480,0
352885805000001,SP2,428059,428059,0
351310805000013,SP2,468298,468298,0
353110005000027,SP2,168724,168724,0
351840405000060,SP2,307095,307095,0
353980605000114,SP2,365200,365200,0
352590405000373,SP2,380980,380980,0
354000205000020,SP2,272173,272173,0
352690205000081,SP2,315562,315562,0
353280105000002,SP2,386148,386148,0
355710505000091,SP2,510591,510591,0
354100005000210,SP2,261315,260515,800
350750605000060,SP2,293652,293652,0
355410205000107,SP2,385193,385193,0
352940105000146,SP2,279216,279216,0
353070605000086,SP2,496850,496850,0
354870805000472,SP2,425741,425741,0
352130905000001,SP2,678754,678754,0
352670405000029,SP2,333056,333056,0
351600205000010,SP2,474492,474492,0
352900505000051,SP2,395167,394657,510
355640405000002,SP2,372887,372887,0
355170205000075,SP2,728625,728625,0
350190505000054,SP2,547225,547225,0
354990405000422,SP2,558661,558151,510
354340205000599,SP2,364161,364161,0
354400405000027,SP2,567085,567085,0
350600305000446,SP2,260886,258476,2410
350850405000027,SP2,328099,327349,750
354870805000920,SP2,268000,268000,0
350850405000032,SP2,261165,261165,0
351380105000154,SP2,436790,436790,0
351907105000101,SP2,393072,393072,0
350320805000114,SP2,412955,412955,0
352310705000091,SP2,328547,328547,0
355100905000257,SP2,489089,488489,600
350460205000018,SP2,365085,365085,0
354990405000284,SP2,397477,397477,0
352340405000033,SP2,591258,591258,0
352410505000053,SP2,489627,489627,0
354980510000022,SP2,344020,344020,0
354140605000291,SP2,256863,254863,2000
352590405000063,SP2,503588,503588,0
352440205000229,SP2,323843,323843,0
353110005000010,SP2,298657,298657,0
353870905000157,SP2,431579,430579,1000
353570505000005,SP2,439733,439733,0
355070410000019,SP2,352870,352870,0
355480505000065,SP2,280131,280131,0
351060905000231,SP2,496416,496416,0
352900505000241,SP2,461241,461241,0
350280405000041,SP2,366640,366640,0
351060905000135,SP2,325033,325033,0
355650305000098,SP2,383482,383482,0
350400805000082,SP2,346420,346420,0
351440305000039,SP2,332581,332581,0
353670305000051,SP2,400356,400356,0
354340205000495,SP2,586510,586510,0
353440105000427,SP2,406104,406104,0
354640505000049,SP2,390987,390987,0
354780908000151,SP2,366639,366639,0
351620005000066,SP2,476460,476460,0
352560705000001,SP2,366891,366811,80
352440210000001,SP2,512908,512908,0
350380205000076,SP2,417749,417749,0
352440205000093,SP2,433059,433059,0
352320605000054,SP2,259131,259131,0
351340505000036,SP2,355636,355636,0
352290105000012,SP2,547242,547242,0
354850005000072,SP2,596018,596018,0
354940905000049,SP2,461285,460685,600
350330705000025,SP2,400871,400871,0
353440105000907,SP2,499618,499618,0
354980505000339,SP2,325718,325718,0
351340505000057,SP2,311205,311205,0
352280205000006,SP2,276423,276423,0
354990405000421,SP2,440719,440719,0
354140605000058,SP2,380630,380630,0
350750605000159,SP2,417747,417747,0
353870905000346,SP2,429171,429171,0
355240315000135,SP2,416723,416723,0
355640405000021,SP2,463130,463130,0
352210905000165,SP2,287640,287640,0
350050105000007,SP2,392641,392641,0
350400805000070,SP2,570850,570850,0
354100005000314,SP2,344950,344950,0
354870805001171,SP2,507967,507967,0
354780905000340,SP2,454061,454061,0
353870905000338,SP2,474874,474874,0
350280405000152,SP2,427746,427746,0
352900505000221,SP2,385701,385701,0
355170205000140,SP2,377775,377775,0
350800905000019,SP2,269093,269093,0
354100005000171,SP2,258615,258615,0
351880005000112,SP2,320756,320756,0
353110005000082,SP2,212132,212132,0
354640505000022,SP2,298681,298681,0
354780905000331,SP2,340556,340556,0
354340205000199,SP2,436790,436790,0
350280405000033,SP2,376165,376165,0
353650505000028,SP2,526194,526194,0
350950205000906,SP2,387253,387253,0
352190305000026,SP2,530257,530257,0
354330310000003,SP2,262010,262010,0
354990405000856,SP2,372030,372030,0
354340205000704,SP2,433131,433131,0
354720505000001,SP2,391742,391742,0
355260105000011,SP2,465903,465903,0
350950205000916,SP2,458160,458160,0
351880005000165,SP2,450722,450722,0
355220505000078,SP2,333418,333418,0
354630605000045,SP2,350900,350900,0
353870905000221,SP2,491843,491843,0
350950205000543,SP2,399605,399605,0
352585405000001,SP2,449270,449270,0
355170205000079,SP2,505341,505341,0
354990405000370,SP2,413279,411279,2000
355410205000202,SP2,378186,378186,0
350650805000004,SP2,499785,499785,0
354340205000377,SP2,353573,352161,1412
355220505000645,SP2,498273,497762,511
354990405000357,SP2,346020,346020,0
354910205000051,SP2,447682,447682,0
351680405000002,SP2,451479,451479,0
353730505000027,SP2,445221,445221,0
351880010000476,SP2,407435,407435,0
355410210000022,SP2,610977,610977,0
352260405000035,SP2,667239,667239,0
354340205000466,SP2,463251,463251,0
350400805000131,SP2,387241,387241,0
354070505000066,SP2,405948,405948,0
350570805000010,SP2,503849,503849,0
352590405000474,SP2,429157,429157,0
353870905000220,SP2,615555,615555,0
355400305000144,SP2,496777,496777,0
353870905000197,SP2,377051,377051,0
354780908000043,SP2,441179,439649,1530
353140705000028,SP2,586497,582097,4400
355400305000035,SP2,482800,482800,0
350750605000073,SP2,360145,360145,0
351280305000079,SP2,355320,355320,0
354870805000324,SP2,382204,382204,0
351060905000224,SP2,366164,366164,0
351100305000005,SP2,441969,438769,3200
355610705000004,SP2,387266,387266,0
352530005000039,SP2,512462,512462,0
353870935000067,SP2,577727,577727,0
351640805000048,SP2,384184,384184,0
355410205000092,SP2,465654,464854,800
354980505000523,SP2,422299,422299,0
355250205000161,SP2,381005,381005,0
352530005000017,SP2,466133,466133,0
350010505000020,SP2,412653,412653,0
350115205000013,SP2,301868,300796,1072
351820605000025,SP2,651606,651606,0
354580305000139,SP2,850186,849386,800
350280405000139,SP2,405164,405164,0
351880005000240,SP2,474824,474824,0
354580305000121,SP2,676284,674784,1500
352070705000001,SP2,407424,407424,0
352900505000227,SP2,443932,443932,0
351880005000515,SP2,438938,438938,0
353050805000018,SP2,419835,419835,0
352100205000017,SP2,529883,529883,0
353880805000020,SP2,330747,330747,0
351880005000571,SP2,346223,345723,500
353530905000012,SP2,315877,315877,0
350600305000346,SP2,453199,453199,0
351907105000006,SP2,479359,479359,0
353440105000202,SP2,367135,367135,0
350750605000138,SP2,360156,360156,0
353440105000449,SP2,512894,512894,0
354340205000449,SP2,441796,441796,0
354870805001041,SP2,405752,405752,0
351060905000285,SP2,400104,400104,0
353650505000046,SP2,510658,510658,0
352210905000003,SP2,294880,294880,0
354100010000058,SP2,549122,549122,0
354530805000001,SP2,478009,478009,0
350960105000024,SP2,481174,481174,0
352860105000016,SP2,400240,400240,0
355670105000079,SP2,696838,696838,0
351885905000006,SP2,406638,406638,0
350030305000003,SP2,443592,443592,0
352510205000041,SP2,493417,493417,0
354990405000007,SP2,363956,363956,0
351060905000230,SP2,580419,580419,0
352440205000025,SP2,325001,325001,0
351130005000006,SP2,726470,726470,0
350950205000542,SP2,567801,567801,0
350960105000058,SP2,441076,439866,1210
355250205000191,SP2,281099,281099,0
355240305000064,SP2,380457,380457,0
354100005000297,SP2,318007,318007,0
354460805000001,SP2,441046,440536,510
352590405000543,SP2,493505,493505,0
354780908000083,SP2,476887,476887,0
352140805000022,SP2,447857,447857,0
353650505000103,SP2,504367,504367,0
351550905000017,SP2,435300,435300,0
353440105000748,SP2,239639,239639,0
354780905000373,SP2,413778,413778,0
354330305000027,SP2,407755,407755,0
355645305000043,SP2,498580,498580,0
352670405000098,SP2,503287,503287,0
351550905000065,SP2,504131,504131,0
352590405000550,SP2,568781,568781,0
354990405000449,SP2,453846,453846,0
354870805000632,SP2,380440,380440,0
350750605000078,SP2,465148,465148,0
351880005000474,SP2,386404,386404,0
355220505000284,SP2,514502,514502,0
350550005000108,SP2,446554,446554,0
352980705000003,SP2,374150,374150,0
350950205000738,SP2,575673,575673,0
354980505000059,SP2,373512,373512,0
355240305000037,SP2,454092,454092,0
350570805000013,SP2,508462,508462,0
350950205000892,SP2,524523,524523,0
355220505000032,SP2,428675,428675,0
354910205000093,SP2,483996,483996,0
354980505000375,SP2,696422,696422,0
354100005000298,SP2,271895,271895,0
353440105000316,SP2,358580,358580,0
354390705000115,SP2,516321,516321,0
354980505000151,SP2,457119,457119,0
350280405000123,SP2,507402,507402,0
352940105000371,SP2,455756,455756,0
350410705000218,SP2,508097,507147,950
355500005000037,SP2,567434,567434,0
351620005000110,SP2,452672,452672,0
350170705000035,SP2,483563,483563,0
354100005000062,SP2,519078,519078,0
353440105000325,SP2,468069,468069,0
355210605000011,SP2,494881,494881,0
354780908000024,SP2,552997,552997,0
353060710000019,SP2,418164,418164,0
354100005000179,SP2,536365,536365,0
350950205001403,SP2,646133,646133,0
354870805000333,SP2,396210,396210,0
352440205000070,SP2,464455,464455,0
352680305000025,SP2,548973,548973,0
351780205000009,SP2,408925,408925,0
354890613000070,SP2,648840,648840,0
354100005000226,SP2,460706,460706,0
355070405000021,SP2,706959,706959,0
355220505000384,SP2,453912,453912,0
352210905000033,SP2,403419,403419,0
351600205000008,SP2,417914,417914,0
354340205000434,SP2,768906,768906,0
350320805000049,SP2,511272,511272,0
353100105000001,SP2,642922,642922,0
350600305000295,SP2,447924,447924,0
354340205000689,SP2,604706,604706,0
350950205001321,SP2,502952,502952,0
355220505000079,SP2,551826,551826,0
351220905000002,SP2,699142,699142,0
353440105000198,SP2,475643,475643,0
355210605000071,SP2,435534,435534,0
351550905000075,SP2,578607,578607,0
352050905000062,SP2,635424,625564,9860
353340305000075,SP2,454106,454106,0
351170605000010,SP2,490749,490749,0
352880905000022,SP2,429370,428930,440
350550005000103,SP2,482641,482641,0
351060905000220,SP2,714839,714839,0
355400305000045,SP2,422714,422714,0
350930405000002,SP2,366269,366269,0
355250205000177,SP2,560264,560264,0
352950005000002,SP2,766369,766369,0
350770405000001,SP2,665682,665682,0
351380105000394,SP2,472600,472600,0
350450305000035,SP2,482921,482921,0
351870105000148,SP2,579520,579520,0
353440105000148,SP2,491141,491141,0
354870805000369,SP2,452381,452381,0
355540605000170,SP2,486039,486039,0
350160805000058,SP2,572236,572236,0
352250505000002,SP2,417094,417094,0
353930105000094,SP2,353350,353350,0
354150505000060,SP2,360567,359627,940
354980510000002,SP2,530354,529844,510
354850005000544,SP2,617540,617540,0
354990405000453,SP2,764949,764949,0
353470805000010,SP2,466737,466737,0
354870810000003,SP2,670833,670833,0
350635905000017,SP2,436900,436900,0
352670405000017,SP2,729078,729078,0
351900605000001,SP2,413029,413029,0
354980505000040,SP2,675261,675261,0
